customer_id,account_name,csm_owner,health_score,health_trend,mrr_usd,renewal_date,churn_date,status,last_qbr_date,open_tickets,nps_score,sf_account_id,canonical_name,status_corrected,mrr_imputed,mrr_source,days_to_renewal,renewal_proximity_score,nps_bonus,health_trend_score,no_qbr_signal,support_pressure,canonical_segment,segment_confidence,join_confidence,company_mrr_total,contract_count_active
CUST-0849,Polare,rafael@raptorsoft.com,,Stable,7452.92,2025-03-31,,Active,,10,2.0,,polare,,False,actual,-15,1.0,0.1,0.3,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,218077.81,27
CUST-0850,RushFlow,rafael@raptorsoft.com,22.0,Stable,11445.75,2026-03-17,,Active,,7,,ACC-1110,rushflow,,False,actual,336,0.0,0.0,0.3,True,0.5833333333333334,Mid-Market,HIGH,HIGH,183982.75,23
CUST-0851,Mindbox,lucas@raptorsoft.com,16.0,Improving,13161.36,2025-06-01,,Active,2024-07-04,9,,,mindbox,,False,actual,47,0.6,0.0,0.0,True,0.75,Mid-Market,HIGH,MEDIUM,217717.35,26
CUST-0852,ZENTRA,lucas@raptorsoft.com,17.0,Declining,12296.25,2026-05-26,,Active,2023-09-05,5,,,zentra,,False,actual,406,0.0,0.0,1.0,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,236895.41,27
CUST-0853,AMPLIA SOLUCOES,,,Declining,5054.9,2025-03-27,2024-10-31,Churned,2023-11-12,5,,,amplia,True,False,actual,-19,1.0,0.0,1.0,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,211018.85,25
CUST-0854,CORELOGIC,patricia@raptorsoft.com,88.0,,9928.62,2025-08-28,,Active,2024-05-07,11,10.0,,corelogic,,False,actual,135,0.0,-0.08,0.5,True,0.9166666666666666,Mid-Market,HIGH,MEDIUM,206729.08,24
CUST-0855,TAPFLOW,patricia@raptorsoft.com,97.0,Declining,7179.13,2025-11-04,,Active,,0,9.0,ACC-1115,tapflow,,False,actual,203,0.0,-0.08,1.0,True,0.0,Mid-Market,HIGH,HIGH,213765.26,25
CUST-0856,INNOVA,rafael@raptorsoft.com,90.0,Stable,14119.03,2026-04-22,,Active,2024-12-03,7,,ACC-1116,innova,,False,actual,372,0.0,0.0,0.3,False,0.5833333333333334,Mid-Market,HIGH,HIGH,198837.46,20
CUST-0857,Grid Soft,lucas@raptorsoft.com,62.0,Improving,5099.4,2026-01-22,,Active,,0,,ACC-1117,gridsoft,,False,actual,282,0.0,0.0,0.0,True,0.0,Mid-Market,HIGH,HIGH,188772.05,23
CUST-0858,Polaris Tech,patricia@raptorsoft.com,82.0,Improving,809.48,2024-12-07,,Active,2024-10-11,5,,,polaris,,False,actual,-129,1.0,0.0,0.0,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,176653.15,23
CUST-0859,BLUEPATH,carla@raptorsoft.com,44.0,Improving,8070.61,2026-05-20,,Active,,4,8.0,ACC-1119,bluepath,,False,actual,400,0.0,0.0,0.0,True,0.3333333333333333,Mid-Market,HIGH,HIGH,189029.98,25
CUST-0860,Acme,carla@raptorsoft.com,,Stable,3611.61,2025-08-22,,Active,,7,5.0,,acme,,False,actual,129,0.0,0.1,0.3,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,194509.94,23
CUST-0861,Beta Solutions Ltda,rafael@raptorsoft.com,92.0,,8319.83,2025-08-29,,Active,,3,10.0,,betasolutions,,True,global_median_proxy,136,0.0,-0.08,0.5,True,0.25,Mid-Market,HIGH,MEDIUM,133712.45,22
CUST-0862,Grupo Nexus,patricia@raptorsoft.com,78.0,Stable,0.0,2025-01-30,2024-02-05,Churned,2024-11-16,4,,,nexus,,False,actual,-75,1.0,0.0,0.3,False,0.3333333333333333,Mid-Market,HIGH,MEDIUM,200687.78,24
CUST-0863,Vertice Tech,carla@raptorsoft.com,,Improving,13431.02,2025-04-12,,Active,2024-08-14,5,8.0,,vertice,,False,actual,-3,1.0,0.0,0.0,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,197690.09,23
CUST-0864,orbit digital,patricia@raptorsoft.com,81.0,Declining,8319.83,2026-04-23,,Active,2024-04-30,2,9.0,ACC-1104,orbit,,True,global_median_proxy,373,0.0,-0.08,1.0,True,0.16666666666666666,Mid-Market,HIGH,HIGH,227071.01,26
CUST-0865,Fluxo Sistemas Ltda,patricia@raptorsoft.com,20.0,Stable,8319.83,2024-07-05,,Active,2024-11-10,10,,ACC-1105,fluxo,,True,global_median_proxy,-284,1.0,0.0,0.3,False,0.8333333333333334,Mid-Market,HIGH,HIGH,217571.91,27
CUST-0866,dataprime,rafael@raptorsoft.com,52.0,Declining,9242.59,2025-08-04,,Active,2023-10-15,9,,ACC-1106,dataprime,,False,actual,111,0.0,0.0,1.0,True,0.75,Mid-Market,HIGH,HIGH,213142.01,25
CUST-0867,Connect Wave,patricia@raptorsoft.com,11.0,Stable,6626.88,2025-08-02,,Active,2023-08-09,6,6.0,,connectwave,,False,actual,109,0.0,0.1,0.3,True,0.5,Mid-Market,HIGH,MEDIUM,238725.88,28
CUST-0868,Sky Ops,carla@raptorsoft.com,47.0,Stable,0.0,2025-10-03,2024-01-11,Churned,,3,,,skyops,,False,actual,171,0.0,0.0,0.3,True,0.25,Mid-Market,HIGH,MEDIUM,214724.43,25
CUST-0869,Polare Ltda,,45.0,Stable,13161.84,2025-10-13,,Active,2023-06-28,9,5.0,,polare,,False,actual,181,0.0,0.1,0.3,True,0.75,Mid-Market,HIGH,MEDIUM,218077.81,27
CUST-0870,rushflow,patricia@raptorsoft.com,50.0,Improving,6651.59,2025-01-17,,Active,,5,,,rushflow,,False,actual,-88,1.0,0.0,0.0,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,183982.75,23
CUST-0871,Mindbox,carla@raptorsoft.com,68.0,,0.0,2026-05-30,2023-06-27,Churned,,2,,ACC-1111,mindbox,,False,actual,410,0.0,0.0,0.5,True,0.16666666666666666,Mid-Market,HIGH,HIGH,217717.35,26
CUST-0872,zentra,patricia@raptorsoft.com,10.0,Improving,11493.97,2025-12-10,2024-08-30,Churned,2023-11-23,3,,ACC-1112,zentra,True,False,actual,239,0.0,0.0,0.0,True,0.25,Mid-Market,HIGH,HIGH,236895.41,27
CUST-0873,Amplia Soluções Ltda,lucas@raptorsoft.com,56.0,Stable,14561.4,2025-05-13,,Active,2024-12-21,6,10.0,ACC-1113,amplia,,False,actual,28,1.0,-0.08,0.3,False,0.5,Mid-Market,HIGH,HIGH,211018.85,25
CUST-0874,Core Logic,patricia@raptorsoft.com,100.0,,14274.64,2025-12-18,,Active,2024-06-21,7,,,corelogic,,False,actual,247,0.0,0.0,0.5,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,206729.08,24
CUST-0875,Tap Flow,rafael@raptorsoft.com,57.0,Declining,2215.5,2026-04-21,,Active,,9,,,tapflow,,False,actual,371,0.0,0.0,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,213765.26,25
CUST-0876,Innova Tech,patricia@raptorsoft.com,,Improving,0.0,2026-02-08,2024-11-20,Churned,,7,,ACC-1116,innova,,False,actual,299,0.0,0.0,0.0,True,0.5833333333333334,Mid-Market,HIGH,HIGH,198837.46,20
CUST-0877,gridsoft,lucas@raptorsoft.com,25.0,Stable,9744.65,2025-06-21,,Active,,6,10.0,,gridsoft,,False,actual,67,0.3,-0.08,0.3,True,0.5,Mid-Market,HIGH,MEDIUM,188772.05,23
CUST-0878,Polaris Tech,rafael@raptorsoft.com,29.0,Stable,3356.48,2025-10-05,,Active,,5,10.0,,polaris,,False,actual,173,0.0,-0.08,0.3,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,176653.15,23
CUST-0879,BLUEPATH,lucas@raptorsoft.com,41.0,,1683.96,2026-03-01,,Active,2024-11-11,2,,ACC-1119,bluepath,,False,actual,320,0.0,0.0,0.5,False,0.16666666666666666,Mid-Market,HIGH,HIGH,189029.98,25
CUST-0880,ACME CORP,lucas@raptorsoft.com,21.0,,6780.96,2025-04-08,,Active,,5,,,acme,,False,actual,-7,1.0,0.0,0.5,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,194509.94,23
CUST-0881,beta solutions,rafael@raptorsoft.com,42.0,Stable,6175.43,2025-06-13,,Active,2024-03-07,3,,ACC-1101,betasolutions,,False,actual,59,0.6,0.0,0.3,True,0.25,Mid-Market,HIGH,HIGH,133712.45,22
CUST-0882,Grupo Nexus,rafael@raptorsoft.com,,Declining,8821.64,2026-06-19,,Active,,2,4.0,ACC-1102,nexus,,False,actual,430,0.0,0.1,1.0,True,0.16666666666666666,Mid-Market,HIGH,HIGH,200687.78,24
CUST-0883,Vértice Tech,lucas@raptorsoft.com,85.0,,11050.2,2024-10-20,,Active,,2,,,vertice,,False,actual,-177,1.0,0.0,0.5,True,0.16666666666666666,Mid-Market,HIGH,MEDIUM,197690.09,23
CUST-0884,ORBIT DIGITAL,patricia@raptorsoft.com,23.0,Stable,3743.43,2026-05-01,,Active,2024-02-01,8,,ACC-1104,orbit,,False,actual,381,0.0,0.0,0.3,True,0.6666666666666666,Mid-Market,HIGH,HIGH,227071.01,26
CUST-0885,Fluxo,patricia@raptorsoft.com,,Improving,3529.65,2025-06-02,,Active,2024-11-09,0,,,fluxo,,False,actual,48,0.6,0.0,0.0,False,0.0,Mid-Market,HIGH,MEDIUM,217571.91,27
CUST-0886,DataPrime,carla@raptorsoft.com,43.0,,0.0,2025-10-30,2024-11-10,Churned,2023-09-28,5,5.0,ACC-1106,dataprime,,False,actual,198,0.0,0.1,0.5,True,0.4166666666666667,Mid-Market,HIGH,HIGH,213142.01,25
CUST-0887,ConnectWave,,89.0,,6103.28,2025-09-08,,Active,2023-06-23,3,8.0,,connectwave,,False,actual,146,0.0,0.0,0.5,True,0.25,Mid-Market,HIGH,MEDIUM,238725.88,28
CUST-0888,Sky Ops,rafael@raptorsoft.com,67.0,Stable,8319.83,2025-07-22,,Active,2024-03-29,8,,,skyops,,True,global_median_proxy,98,0.0,0.0,0.3,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,214724.43,25
CUST-0889,Polare,,62.0,Declining,2714.77,2025-02-12,,Active,2024-11-29,3,9.0,,polare,,False,actual,-62,1.0,-0.08,1.0,False,0.25,Mid-Market,HIGH,MEDIUM,218077.81,27
CUST-0890,Rush Flow,patricia@raptorsoft.com,87.0,Improving,4947.42,2025-03-25,,Active,,6,5.0,,rushflow,,False,actual,-21,1.0,0.1,0.0,True,0.5,Mid-Market,HIGH,MEDIUM,183982.75,23
CUST-0891,Mind Box,patricia@raptorsoft.com,84.0,Stable,6708.04,2026-01-24,,Active,,0,,,mindbox,,False,actual,284,0.0,0.0,0.3,True,0.0,Mid-Market,HIGH,MEDIUM,217717.35,26
CUST-0892,ZENTRA,carla@raptorsoft.com,52.0,Improving,9073.66,2025-03-09,,Active,2024-10-21,9,1.0,ACC-1112,zentra,,False,actual,-37,1.0,0.1,0.0,False,0.75,Mid-Market,HIGH,HIGH,236895.41,27
CUST-0893,Amplia,lucas@raptorsoft.com,,,1338.16,2025-08-18,,Active,2024-10-01,9,,ACC-1113,amplia,,False,actual,125,0.0,0.0,0.5,True,0.75,Mid-Market,HIGH,HIGH,211018.85,25
CUST-0894,corelogic,carla@raptorsoft.com,75.0,Stable,0.0,2025-12-24,2024-08-08,Churned,,4,10.0,,corelogic,,False,actual,253,0.0,-0.08,0.3,True,0.3333333333333333,Mid-Market,HIGH,MEDIUM,206729.08,24
CUST-0895,tapflow,patricia@raptorsoft.com,,,8408.9,2025-01-27,,Active,,5,,,tapflow,,False,actual,-78,1.0,0.0,0.5,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,213765.26,25
CUST-0896,innova,patricia@raptorsoft.com,59.0,Declining,8469.49,2025-05-14,,Active,,5,8.0,ACC-1116,innova,,False,actual,29,1.0,0.0,1.0,True,0.4166666666666667,Mid-Market,HIGH,HIGH,198837.46,20
CUST-0897,GridSoft,lucas@raptorsoft.com,10.0,Declining,2799.3,2024-03-06,,Active,2024-02-17,1,,,gridsoft,,False,actual,-405,1.0,0.0,1.0,True,0.08333333333333333,Mid-Market,HIGH,MEDIUM,188772.05,23
CUST-0898,Polaris Tech,patricia@raptorsoft.com,10.0,Declining,8848.06,2024-07-05,,Active,2024-10-11,12,3.0,,polaris,,False,actual,-284,1.0,0.1,1.0,True,1.0,Mid-Market,HIGH,MEDIUM,176653.15,23
CUST-0899,Blue Path,,77.0,Stable,0.0,2026-06-11,2024-07-20,Churned,,1,,ACC-1119,bluepath,,False,actual,422,0.0,0.0,0.3,True,0.08333333333333333,Mid-Market,HIGH,HIGH,189029.98,25
CUST-0900,ACME CORP,lucas@raptorsoft.com,72.0,Stable,10462.04,2026-03-29,,Active,,9,6.0,ACC-1100,acme,,False,actual,348,0.0,0.1,0.3,True,0.75,Mid-Market,HIGH,HIGH,194509.94,23
CUST-0901,beta solutions,patricia@raptorsoft.com,87.0,Declining,0.0,2026-02-23,2024-03-15,Churned,2024-04-11,5,1.0,ACC-1101,betasolutions,,False,actual,314,0.0,0.1,1.0,True,0.4166666666666667,Mid-Market,HIGH,HIGH,133712.45,22
CUST-0902,Grupo Nexus,patricia@raptorsoft.com,76.0,Improving,0.0,2025-12-24,2023-11-24,Churned,2024-12-21,1,7.0,,nexus,,False,actual,253,0.0,0.0,0.0,False,0.08333333333333333,Mid-Market,HIGH,MEDIUM,200687.78,24
CUST-0903,Vértice Tech,patricia@raptorsoft.com,91.0,Declining,0.0,2025-12-06,2024-10-09,Churned,,1,2.0,,vertice,,False,actual,235,0.0,0.1,1.0,True,0.08333333333333333,Mid-Market,HIGH,MEDIUM,197690.09,23
CUST-0904,orbit digital,patricia@raptorsoft.com,21.0,Improving,0.0,2025-05-17,2025-01-10,Churned,,3,,ACC-1104,orbit,,False,actual,32,0.6,0.0,0.0,True,0.25,Mid-Market,HIGH,HIGH,227071.01,26
CUST-0905,Fluxo,patricia@raptorsoft.com,30.0,Improving,5996.91,2025-09-25,,Active,2023-10-18,1,,ACC-1105,fluxo,,False,actual,163,0.0,0.0,0.0,True,0.08333333333333333,Mid-Market,HIGH,HIGH,217571.91,27
CUST-0906,dataprime,patricia@raptorsoft.com,64.0,,0.0,2025-01-17,2024-08-17,Churned,,11,,ACC-1106,dataprime,,False,actual,-88,1.0,0.0,0.5,True,0.9166666666666666,Mid-Market,HIGH,HIGH,213142.01,25
CUST-0907,ConnectWave,rafael@raptorsoft.com,54.0,Declining,4080.41,2025-05-07,,Active,2024-09-02,10,,,connectwave,,False,actual,22,1.0,0.0,1.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,238725.88,28
CUST-0908,skyops,carla@raptorsoft.com,71.0,Improving,11443.27,2025-01-05,,Active,,11,5.0,ACC-1108,skyops,,False,actual,-100,1.0,0.1,0.0,True,0.9166666666666666,Mid-Market,HIGH,HIGH,214724.43,25
CUST-0909,polare,rafael@raptorsoft.com,,Declining,4488.89,2026-04-24,,Active,,1,,ACC-1109,polare,,False,actual,374,0.0,0.0,1.0,True,0.08333333333333333,Mid-Market,HIGH,HIGH,218077.81,27
CUST-0910,rushflow,rafael@raptorsoft.com,27.0,Declining,8900.5,2026-06-03,,Active,,10,,,rushflow,,False,actual,414,0.0,0.0,1.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,183982.75,23
CUST-0911,Mindbox,patricia@raptorsoft.com,86.0,,1882.93,2026-06-14,,Active,,11,8.0,ACC-1111,mindbox,,False,actual,425,0.0,0.0,0.5,True,0.9166666666666666,Mid-Market,HIGH,HIGH,217717.35,26
CUST-0912,Zentra Tech,rafael@raptorsoft.com,54.0,,11877.95,2026-05-23,,Active,,0,,ACC-1112,zentra,,False,actual,403,0.0,0.0,0.5,True,0.0,Mid-Market,HIGH,HIGH,236895.41,27
CUST-0913,Amplia Soluções,rafael@raptorsoft.com,28.0,Declining,9087.25,2025-03-12,,Active,,12,,,amplia,,False,actual,-34,1.0,0.0,1.0,True,1.0,Mid-Market,HIGH,MEDIUM,211018.85,25
CUST-0914,CoreLogic,patricia@raptorsoft.com,,Declining,6827.33,2025-10-07,,Active,2024-03-22,9,,,corelogic,,False,actual,175,0.0,0.0,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,206729.08,24
CUST-0915,tapflow,patricia@raptorsoft.com,85.0,Stable,6151.34,2025-02-11,,Active,2023-11-02,3,7.0,ACC-1115,tapflow,,False,actual,-63,1.0,0.0,0.3,True,0.25,Mid-Market,HIGH,HIGH,213765.26,25
CUST-0916,Innova Tech,rafael@raptorsoft.com,,,0.0,2025-12-28,2024-11-30,Churned,,8,,ACC-1116,innova,,False,actual,257,0.0,0.0,0.5,True,0.6666666666666666,Mid-Market,HIGH,HIGH,198837.46,20
CUST-0917,gridsoft,rafael@raptorsoft.com,52.0,Declining,0.0,2026-03-09,2024-08-06,Churned,,8,,ACC-1117,gridsoft,,False,actual,328,0.0,0.0,1.0,True,0.6666666666666666,Mid-Market,HIGH,HIGH,188772.05,23
CUST-0918,Polaris,lucas@raptorsoft.com,94.0,Stable,3081.1,2026-01-09,,Active,,2,3.0,ACC-1118,polaris,,False,actual,269,0.0,0.1,0.3,True,0.16666666666666666,Mid-Market,HIGH,HIGH,176653.15,23
CUST-0919,BluePath,carla@raptorsoft.com,,,4178.37,2025-08-04,,Active,2024-06-14,0,2.0,ACC-1119,bluepath,,False,actual,111,0.0,0.1,0.5,True,0.0,Mid-Market,HIGH,HIGH,189029.98,25
CUST-0920,Acme Corp.,rafael@raptorsoft.com,22.0,Stable,13105.61,2025-01-14,2023-12-24,Churned,,8,1.0,ACC-1100,acme,True,False,actual,-91,1.0,0.1,0.3,True,0.6666666666666666,Mid-Market,HIGH,HIGH,194509.94,23
CUST-0921,beta solutions,carla@raptorsoft.com,41.0,Stable,0.0,2025-03-20,2023-11-07,Churned,,7,,,betasolutions,,False,actual,-26,1.0,0.0,0.3,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,133712.45,22
CUST-0922,nexus,patricia@raptorsoft.com,,Stable,4859.51,2025-01-12,,Active,2023-12-09,7,,ACC-1102,nexus,,False,actual,-93,1.0,0.0,0.3,True,0.5833333333333334,Mid-Market,HIGH,HIGH,200687.78,24
CUST-0923,Vertice Tech,,70.0,Stable,0.0,2026-01-25,2024-03-17,Churned,2023-10-16,9,7.0,ACC-1103,vertice,,False,actual,285,0.0,0.0,0.3,True,0.75,Mid-Market,HIGH,HIGH,197690.09,23
CUST-0924,ORBIT DIGITAL,,65.0,,14475.21,2025-04-10,,Active,2024-07-09,3,6.0,,orbit,,False,actual,-5,1.0,0.1,0.5,True,0.25,Mid-Market,HIGH,MEDIUM,227071.01,26
CUST-0925,FLUXO SISTEMAS,rafael@raptorsoft.com,,Declining,11578.61,2025-05-20,,Active,,4,,,fluxo,,False,actual,35,0.6,0.0,1.0,True,0.3333333333333333,Mid-Market,HIGH,MEDIUM,217571.91,27
CUST-0926,Data Prime,patricia@raptorsoft.com,,Declining,14894.33,2026-05-15,,Active,2024-08-19,8,8.0,ACC-1106,dataprime,,False,actual,395,0.0,0.0,1.0,True,0.6666666666666666,Mid-Market,HIGH,HIGH,213142.01,25
CUST-0927,connectwave,lucas@raptorsoft.com,88.0,,3093.6,2025-05-10,,Active,,7,3.0,,connectwave,,False,actual,25,1.0,0.1,0.5,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,238725.88,28
CUST-0928,SkyOps,carla@raptorsoft.com,89.0,Stable,6837.78,2025-09-13,,Active,,7,,ACC-1108,skyops,,False,actual,151,0.0,0.0,0.3,True,0.5833333333333334,Mid-Market,HIGH,HIGH,214724.43,25
CUST-0929,Polare Ltda,,87.0,,8319.83,2025-12-07,,Active,2023-12-26,11,,ACC-1109,polare,,True,global_median_proxy,236,0.0,0.0,0.5,True,0.9166666666666666,Mid-Market,HIGH,HIGH,218077.81,27
CUST-0930,RUSHFLOW,,23.0,,8552.25,2024-06-10,,Active,,5,,,rushflow,,False,actual,-309,1.0,0.0,0.5,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,183982.75,23
CUST-0931,Mind Box,rafael@raptorsoft.com,23.0,,9968.6,2025-04-14,,Active,2024-07-11,0,,ACC-1111,mindbox,,False,actual,-1,1.0,0.0,0.5,True,0.0,Mid-Market,HIGH,HIGH,217717.35,26
CUST-0932,zentra,patricia@raptorsoft.com,31.0,Stable,5388.65,2025-03-11,,Active,,5,8.0,,zentra,,False,actual,-35,1.0,0.0,0.3,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,236895.41,27
CUST-0933,AMPLIA SOLUCOES,patricia@raptorsoft.com,53.0,Stable,9676.62,2025-04-16,,Active,2024-09-26,3,7.0,,amplia,,False,actual,1,1.0,0.0,0.3,True,0.25,Mid-Market,HIGH,MEDIUM,211018.85,25
CUST-0934,CoreLogic,rafael@raptorsoft.com,58.0,,4673.56,2024-11-18,,Active,2024-01-27,1,4.0,,corelogic,,False,actual,-148,1.0,0.1,0.5,True,0.08333333333333333,Mid-Market,HIGH,MEDIUM,206729.08,24
CUST-0935,Tap Flow,patricia@raptorsoft.com,64.0,Improving,2400.19,2025-11-10,,Active,2024-08-12,3,,ACC-1115,tapflow,,False,actual,209,0.0,0.0,0.0,True,0.25,Mid-Market,HIGH,HIGH,213765.26,25
CUST-0936,INNOVA,rafael@raptorsoft.com,27.0,Declining,10730.38,2026-05-31,2024-07-08,Churned,,9,,,innova,True,False,actual,411,0.0,0.0,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,198837.46,20
CUST-0937,GridSoft,carla@raptorsoft.com,,Improving,0.0,2025-03-16,2024-03-19,Churned,2023-07-27,1,5.0,ACC-1117,gridsoft,,False,actual,-30,1.0,0.1,0.0,True,0.08333333333333333,Mid-Market,HIGH,HIGH,188772.05,23
CUST-0938,POLARIS,,21.0,,2095.63,2025-11-23,,Active,2023-11-04,12,9.0,,polaris,,False,actual,222,0.0,-0.08,0.5,True,1.0,Mid-Market,HIGH,MEDIUM,176653.15,23
CUST-0939,BLUEPATH,,98.0,Declining,8319.83,2025-03-05,,Active,2024-01-10,0,,ACC-1119,bluepath,,True,global_median_proxy,-41,1.0,0.0,1.0,True,0.0,Mid-Market,HIGH,HIGH,189029.98,25
CUST-0940,Acme Corp,patricia@raptorsoft.com,,Improving,0.0,2025-03-31,2023-08-27,Churned,2024-05-25,11,,ACC-1100,acme,,False,actual,-15,1.0,0.0,0.0,True,0.9166666666666666,Mid-Market,HIGH,HIGH,194509.94,23
CUST-0941,Beta Solutions Ltda,lucas@raptorsoft.com,,Declining,1561.67,2025-09-27,,Active,2024-02-01,12,,,betasolutions,,False,actual,165,0.0,0.0,1.0,True,1.0,Mid-Market,HIGH,MEDIUM,133712.45,22
CUST-0942,GRUPO NEXUS,patricia@raptorsoft.com,99.0,Declining,0.0,2025-02-03,2023-07-22,Churned,,1,,ACC-1102,nexus,,False,actual,-71,1.0,0.0,1.0,True,0.08333333333333333,Mid-Market,HIGH,HIGH,200687.78,24
CUST-0943,Vértice Tech,carla@raptorsoft.com,26.0,Improving,0.0,2025-07-03,2024-07-20,Churned,,8,5.0,ACC-1103,vertice,,False,actual,79,0.3,0.1,0.0,True,0.6666666666666666,Mid-Market,HIGH,HIGH,197690.09,23
CUST-0944,Orbit Digital,carla@raptorsoft.com,66.0,Declining,14246.73,2025-08-24,,Active,2024-08-05,3,,ACC-1104,orbit,,False,actual,131,0.0,0.0,1.0,True,0.25,Mid-Market,HIGH,HIGH,227071.01,26
CUST-0945,Fluxo Sistemas Ltda,patricia@raptorsoft.com,98.0,Declining,5994.77,2025-10-02,,Active,,3,,ACC-1105,fluxo,,False,actual,170,0.0,0.0,1.0,True,0.25,Mid-Market,HIGH,HIGH,217571.91,27
CUST-0946,DataPrime,carla@raptorsoft.com,,Declining,3244.02,2024-07-11,,Active,2023-12-07,10,3.0,,dataprime,,False,actual,-278,1.0,0.1,1.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,213142.01,25
CUST-0947,connectwave,patricia@raptorsoft.com,,Improving,0.0,2025-03-30,2023-12-30,Churned,2023-12-09,7,,,connectwave,,False,actual,-16,1.0,0.0,0.0,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,238725.88,28
CUST-0948,SKYOPS,lucas@raptorsoft.com,84.0,Declining,11575.35,2025-10-01,,Active,,9,8.0,ACC-1108,skyops,,False,actual,169,0.0,0.0,1.0,True,0.75,Mid-Market,HIGH,HIGH,214724.43,25
CUST-0949,Polare Ltda,patricia@raptorsoft.com,56.0,Improving,854.28,2026-02-25,,Active,2023-06-10,1,9.0,,polare,,False,actual,316,0.0,-0.08,0.0,True,0.08333333333333333,Mid-Market,HIGH,MEDIUM,218077.81,27
CUST-0950,RushFlow,carla@raptorsoft.com,51.0,Stable,14800.85,2026-04-21,2023-09-02,Churned,2023-10-17,9,8.0,ACC-1110,rushflow,True,False,actual,371,0.0,0.0,0.3,True,0.75,Mid-Market,HIGH,HIGH,183982.75,23
CUST-0951,MINDBOX,rafael@raptorsoft.com,64.0,Declining,11799.99,2024-10-11,,Active,2024-05-25,7,7.0,,mindbox,,False,actual,-186,1.0,0.0,1.0,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,217717.35,26
CUST-0952,Zentra,rafael@raptorsoft.com,86.0,Improving,0.0,2026-06-18,2024-06-12,Churned,,10,2.0,,zentra,,False,actual,429,0.0,0.1,0.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,236895.41,27
CUST-0953,Amplia,lucas@raptorsoft.com,,Declining,13524.86,2025-07-19,,Active,,3,,ACC-1113,amplia,,False,actual,95,0.0,0.0,1.0,True,0.25,Mid-Market,HIGH,HIGH,211018.85,25
CUST-0954,Core Logic,rafael@raptorsoft.com,33.0,Declining,10117.01,2025-01-18,,Active,,3,,ACC-1114,corelogic,,False,actual,-87,1.0,0.0,1.0,True,0.25,Mid-Market,HIGH,HIGH,206729.08,24
CUST-0955,TapFlow,patricia@raptorsoft.com,,Stable,11806.58,2025-02-16,,Active,,5,,ACC-1115,tapflow,,False,actual,-58,1.0,0.0,0.3,True,0.4166666666666667,Mid-Market,HIGH,HIGH,213765.26,25
CUST-0956,Innova Tech,lucas@raptorsoft.com,,Declining,0.0,2025-09-24,2023-12-27,Churned,2024-05-05,9,,,innova,,False,actual,162,0.0,0.0,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,198837.46,20
CUST-0957,GridSoft,,86.0,,0.0,2025-11-03,2023-06-30,Churned,,0,6.0,ACC-1117,gridsoft,,False,actual,202,0.0,0.1,0.5,True,0.0,Mid-Market,HIGH,HIGH,188772.05,23
CUST-0958,POLARIS,rafael@raptorsoft.com,56.0,Declining,4536.1,2026-04-08,,Active,2024-07-02,11,5.0,ACC-1118,polaris,,False,actual,358,0.0,0.1,1.0,True,0.9166666666666666,Mid-Market,HIGH,HIGH,176653.15,23
CUST-0959,Blue Path,lucas@raptorsoft.com,,Declining,4351.74,2026-06-26,2024-05-05,Churned,2023-10-24,1,,,bluepath,True,False,actual,437,0.0,0.0,1.0,True,0.08333333333333333,Mid-Market,HIGH,MEDIUM,189029.98,25
CUST-0960,Acme Corp,patricia@raptorsoft.com,,Improving,12204.77,2025-04-03,,Active,,8,,ACC-1100,acme,,False,actual,-12,1.0,0.0,0.0,True,0.6666666666666666,Mid-Market,HIGH,HIGH,194509.94,23
CUST-0961,Beta Solutions,lucas@raptorsoft.com,53.0,Declining,0.0,2025-03-26,2024-01-31,Churned,2023-11-12,1,,,betasolutions,,False,actual,-20,1.0,0.0,1.0,True,0.08333333333333333,Mid-Market,HIGH,MEDIUM,133712.45,22
